GEOID,B23022_001E,B23022_002E,B23022_003E,B23022_004E,B23022_005E,B23022_006E,B23022_007E,B23022_008E,B23022_009E,B23022_010E,B23022_011E,B23022_012E,B23022_013E,B23022_014E,B23022_015E,B23022_016E,B23022_017E,B23022_018E,B23022_019E,B23022_020E,B23022_021E,B23022_022E,B23022_023E,B23022_024E,B23022_025E,B23022_026E,B23022_027E,B23022_028E,B23022_029E,B23022_030E,B23022_031E,B23022_032E,B23022_033E,B23022_034E,B23022_035E,B23022_036E,B23022_037E,B23022_038E,B23022_039E,B23022_040E,B23022_041E,B23022_042E,B23022_043E,B23022_044E,B23022_045E,B23022_046E,B23022_047E,B23022_048E,B23022_049E
37011930200,1694.0,865.0,697.0,501.0,397.0,47.0,12.0,32.0,11.0,2.0,186.0,52.0,0.0,66.0,27.0,16.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,168.0,829.0,588.0,460.0,406.0,0.0,8.0,32.0,0.0,14.0,67.0,61.0,0.0,2.0,4.0,0.0,0.0,61.0,28.0,0.0,2.0,6.0,3.0,22.0,241.0
37011930301,1869.0,984.0,703.0,589.0,382.0,38.0,28.0,101.0,35.0,5.0,106.0,11.0,21.0,0.0,10.0,64.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,281.0,885.0,678.0,426.0,324.0,0.0,62.0,10.0,18.0,12.0,190.0,91.0,0.0,31.0,11.0,19.0,38.0,62.0,15.0,0.0,7.0,8.0,0.0,32.0,207.0
37011930302,1647.0,755.0,573.0,542.0,375.0,2.0,81.0,84.0,0.0,0.0,29.0,7.0,0.0,2.0,6.0,0.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,182.0,892.0,638.0,490.0,380.0,1.0,74.0,22.0,0.0,13.0,107.0,36.0,0.0,19.0,4.0,8.0,40.0,41.0,22.0,0.0,0.0,0.0,3.0,16.0,254.0
37011930400,3966.0,3122.0,1019.0,893.0,688.0,0.0,86.0,21.0,44.0,54.0,95.0,40.0,0.0,0.0,0.0,0.0,55.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,2103.0,844.0,572.0,446.0,361.0,19.0,14.0,0.0,0.0,52.0,83.0,47.0,0.0,10.0,7.0,11.0,8.0,43.0,11.0,0.0,2.0,0.0,21.0,9.0,272.0
37013930101,1856.0,970.0,882.0,656.0,579.0,2.0,64.0,0.0,10.0,1.0,186.0,142.0,0.0,0.0,0.0,7.0,37.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,88.0,886.0,705.0,486.0,485.0,0.0,0.0,0.0,0.0,1.0,78.0,65.0,0.0,1.0,0.0,12.0,0.0,141.0,0.0,0.0,17.0,0.0,1.0,123.0,181.0
37013930102,864.0,413.0,244.0,228.0,215.0,0.0,8.0,3.0,0.0,2.0,7.0,3.0,0.0,0.0,3.0,1.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,169.0,451.0,270.0,204.0,166.0,0.0,17.0,21.0,0.0,0.0,64.0,46.0,0.0,3.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,181.0
37013930200,4078.0,2050.0,1445.0,1245.0,1136.0,0.0,29.0,20.0,0.0,60.0,200.0,74.0,0.0,13.0,20.0,28.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,2028.0,1137.0,959.0,890.0,0.0,39.0,13.0,0.0,17.0,144.0,70.0,0.0,17.0,49.0,8.0,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,891.0
37013930300,2089.0,928.0,651.0,542.0,461.0,0.0,26.0,15.0,26.0,14.0,109.0,60.0,0.0,22.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,1161.0,715.0,653.0,592.0,6.0,0.0,22.0,25.0,8.0,45.0,25.0,0.0,12.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,446.0
37013930400,3008.0,1552.0,999.0,879.0,845.0,0.0,0.0,17.0,0.0,17.0,107.0,29.0,0.0,19.0,46.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,553.0,1456.0,906.0,810.0,742.0,35.0,12.0,13.0,0.0,8.0,95.0,48.0,0.0,0.0,0.0,45.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,550.0
37013930501,2287.0,883.0,745.0,634.0,595.0,0.0,3.0,0.0,36.0,0.0,105.0,59.0,0.0,3.0,0.0,18.0,25.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,138.0,1404.0,945.0,574.0,509.0,2.0,22.0,39.0,1.0,1.0,215.0,124.0,11.0,12.0,67.0,0.0,1.0,156.0,102.0,0.0,0.0,0.0,42.0,12.0,459.0
37013930502,2192.0,1091.0,853.0,792.0,741.0,34.0,0.0,9.0,8.0,0.0,61.0,39.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,1101.0,710.0,549.0,524.0,0.0,0.0,0.0,15.0,10.0,105.0,86.0,0.0,11.0,0.0,0.0,8.0,56.0,0.0,0.0,21.0,0.0,0.0,35.0,391.0
37013930600,1836.0,881.0,804.0,691.0,670.0,0.0,15.0,0.0,0.0,6.0,101.0,43.0,0.0,9.0,15.0,6.0,28.0,12.0,0.0,0.0,0.0,8.0,0.0,4.0,77.0,955.0,734.0,511.0,479.0,13.0,0.0,7.0,5.0,7.0,210.0,84.0,0.0,0.0,33.0,81.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,221.0
37013930700,1425.0,729.0,607.0,455.0,382.0,9.0,6.0,42.0,0.0,16.0,34.0,24.0,0.0,1.0,0.0,2.0,7.0,118.0,0.0,0.0,0.0,3.0,83.0,32.0,122.0,696.0,433.0,369.0,349.0,11.0,8.0,1.0,0.0,0.0,62.0,49.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,263.0
37013930800,1253.0,534.0,363.0,300.0,275.0,0.0,12.0,0.0,4.0,9.0,54.0,47.0,6.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,6.0,0.0,0.0,171.0,719.0,334.0,271.0,239.0,0.0,1.0,0.0,3.0,28.0,57.0,20.0,0.0,5.0,1.0,21.0,10.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,385.0
37013930900,1730.0,755.0,570.0,519.0,485.0,10.0,13.0,0.0,11.0,0.0,51.0,18.0,0.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,975.0,609.0,406.0,359.0,5.0,33.0,9.0,0.0,0.0,148.0,53.0,0.0,0.0,23.0,37.0,35.0,55.0,19.0,0.0,0.0,9.0,9.0,18.0,366.0
37013931001,1897.0,994.0,737.0,647.0,565.0,0.0,0.0,12.0,0.0,70.0,90.0,79.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,903.0,507.0,390.0,333.0,0.0,45.0,12.0,0.0,0.0,102.0,61.0,0.0,0.0,0.0,9.0,32.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,396.0
37013931002,1770.0,740.0,556.0,485.0,396.0,0.0,16.0,19.0,19.0,35.0,71.0,39.0,0.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,1030.0,691.0,505.0,484.0,0.0,19.0,0.0,2.0,0.0,186.0,157.0,0.0,12.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0
37015960100,3083.0,1651.0,1346.0,1287.0,918.0,28.0,75.0,10.0,4.0,252.0,34.0,27.0,0.0,1.0,1.0,0.0,5.0,25.0,22.0,0.0,0.0,2.0,0.0,1.0,305.0,1432.0,1019.0,765.0,692.0,0.0,22.0,15.0,15.0,21.0,233.0,153.0,0.0,30.0,29.0,4.0,17.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,413.0
37015960200,2428.0,1148.0,857.0,723.0,632.0,0.0,5.0,44.0,24.0,18.0,101.0,62.0,0.0,4.0,4.0,0.0,31.0,33.0,21.0,0.0,0.0,0.0,0.0,12.0,291.0,1280.0,898.0,577.0,507.0,0.0,6.0,0.0,23.0,41.0,197.0,139.0,19.0,0.0,3.0,14.0,22.0,124.0,77.0,0.0,17.0,20.0,0.0,10.0,382.0
37015960300,1907.0,994.0,658.0,403.0,273.0,0.0,5.0,0.0,7.0,118.0,255.0,148.0,19.0,0.0,21.0,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,913.0,579.0,423.0,322.0,39.0,6.0,10.0,3.0,43.0,49.0,13.0,0.0,0.0,33.0,0.0,3.0,107.0,24.0,0.0,45.0,0.0,11.0,27.0,334.0
37015960401,1366.0,570.0,341.0,292.0,254.0,0.0,6.0,0.0,11.0,21.0,37.0,16.0,0.0,18.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,10.0,229.0,796.0,486.0,302.0,242.0,0.0,30.0,30.0,0.0,0.0,176.0,59.0,0.0,0.0,0.0,4.0,113.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,310.0
37015960402,2430.0,1773.0,473.0,363.0,226.0,0.0,0.0,82.0,19.0,36.0,69.0,33.0,0.0,0.0,0.0,8.0,28.0,41.0,8.0,0.0,24.0,0.0,0.0,9.0,1300.0,657.0,456.0,402.0,339.0,35.0,0.0,28.0,0.0,0.0,36.0,29.0,0.0,0.0,7.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,12.0,201.0
37017950101,1852.0,1032.0,744.0,552.0,437.0,0.0,0.0,0.0,38.0,77.0,158.0,119.0,0.0,0.0,39.0,0.0,0.0,34.0,0.0,0.0,15.0,0.0,0.0,19.0,288.0,820.0,617.0,545.0,521.0,0.0,0.0,24.0,0.0,0.0,72.0,57.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0
37017950102,1004.0,575.0,301.0,287.0,249.0,0.0,23.0,0.0,15.0,0.0,14.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,429.0,301.0,239.0,193.0,0.0,36.0,10.0,0.0,0.0,59.0,27.0,0.0,0.0,1.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,128.0
37017950200,1734.0,925.0,492.0,467.0,397.0,0.0,22.0,28.0,0.0,20.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,433.0,809.0,452.0,391.0,330.0,0.0,16.0,2.0,0.0,43.0,54.0,0.0,0.0,5.0,11.0,38.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,357.0
37017950301,1971.0,955.0,488.0,470.0,446.0,0.0,3.0,4.0,0.0,17.0,18.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,1016.0,532.0,436.0,419.0,0.0,17.0,0.0,0.0,0.0,96.0,7.0,0.0,0.0,0.0,72.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0
37017950302,1800.0,832.0,640.0,621.0,465.0,0.0,72.0,0.0,26.0,58.0,19.0,1.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,968.0,586.0,479.0,446.0,0.0,0.0,26.0,7.0,0.0,106.0,103.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,382.0
37017950401,2006.0,814.0,655.0,410.0,296.0,0.0,0.0,7.0,5.0,102.0,164.0,0.0,0.0,39.0,11.0,0.0,114.0,81.0,0.0,0.0,0.0,0.0,0.0,81.0,159.0,1192.0,636.0,426.0,403.0,0.0,23.0,0.0,0.0,0.0,168.0,118.0,0.0,0.0,50.0,0.0,0.0,42.0,9.0,0.0,0.0,0.0,0.0,33.0,556.0
37017950402,1358.0,501.0,386.0,321.0,321.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,857.0,363.0,307.0,307.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,11.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0
37017950501,1876.0,876.0,560.0,522.0,448.0,4.0,24.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,13.0,0.0,25.0,316.0,1000.0,492.0,304.0,207.0,0.0,8.0,0.0,89.0,0.0,145.0,6.0,7.0,0.0,97.0,0.0,35.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,508.0
37017950502,1796.0,930.0,746.0,654.0,624.0,0.0,0.0,6.0,0.0,24.0,62.0,35.0,0.0,0.0,0.0,27.0,0.0,30.0,24.0,0.0,0.0,0.0,0.0,6.0,184.0,866.0,618.0,513.0,430.0,0.0,0.0,0.0,65.0,18.0,87.0,9.0,0.0,9.0,42.0,0.0,27.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,248.0
37017950601,1337.0,568.0,338.0,324.0,299.0,0.0,14.0,5.0,0.0,6.0,14.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,769.0,473.0,273.0,152.0,62.0,0.0,59.0,0.0,0.0,165.0,144.0,0.0,0.0,3.0,14.0,4.0,35.0,18.0,0.0,0.0,9.0,8.0,0.0,296.0
37017950602,1310.0,594.0,411.0,383.0,367.0,0.0,0.0,0.0,16.0,0.0,25.0,17.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,183.0,716.0,444.0,280.0,246.0,0.0,22.0,1.0,7.0,4.0,161.0,34.0,0.0,3.0,34.0,4.0,86.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,272.0
37019020101,1482.0,616.0,448.0,372.0,372.0,0.0,0.0,0.0,0.0,0.0,76.0,42.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,866.0,586.0,402.0,324.0,0.0,31.0,0.0,5.0,42.0,169.0,65.0,30.0,0.0,11.0,47.0,16.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,280.0
37019020102,3233.0,1418.0,1196.0,987.0,698.0,78.0,133.0,0.0,24.0,54.0,168.0,131.0,0.0,0.0,33.0,4.0,0.0,41.0,11.0,0.0,0.0,0.0,0.0,30.0,222.0,1815.0,1236.0,1026.0,735.0,33.0,119.0,53.0,69.0,17.0,185.0,141.0,0.0,24.0,0.0,7.0,13.0,25.0,3.0,0.0,12.0,0.0,0.0,10.0,579.0
37019020105,3346.0,1554.0,1255.0,1169.0,858.0,56.0,108.0,100.0,12.0,35.0,86.0,45.0,0.0,13.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1792.0,1259.0,951.0,801.0,42.0,82.0,18.0,0.0,8.0,232.0,86.0,0.0,40.0,106.0,0.0,0.0,76.0,0.0,15.0,19.0,0.0,20.0,22.0,533.0
37019020106,2089.0,1034.0,962.0,761.0,665.0,0.0,34.0,47.0,0.0,15.0,114.0,24.0,0.0,0.0,90.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,87.0,0.0,72.0,1055.0,625.0,527.0,297.0,104.0,59.0,67.0,0.0,0.0,22.0,14.0,0.0,8.0,0.0,0.0,0.0,76.0,0.0,0.0,59.0,0.0,17.0,0.0,430.0
37019020107,2561.0,1352.0,1213.0,1091.0,907.0,0.0,92.0,85.0,7.0,0.0,122.0,88.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,1209.0,1064.0,805.0,750.0,0.0,40.0,0.0,0.0,15.0,229.0,114.0,0.0,69.0,0.0,14.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,145.0
37019020108,2083.0,907.0,707.0,483.0,457.0,20.0,6.0,0.0,0.0,0.0,173.0,62.0,0.0,54.0,37.0,8.0,12.0,51.0,29.0,0.0,0.0,0.0,0.0,22.0,200.0,1176.0,745.0,408.0,372.0,0.0,0.0,0.0,11.0,25.0,285.0,73.0,0.0,14.0,187.0,0.0,11.0,52.0,43.0,0.0,9.0,0.0,0.0,0.0,431.0
37019020201,3951.0,2160.0,1755.0,1539.0,1308.0,15.0,103.0,30.0,45.0,38.0,209.0,49.0,0.0,69.0,27.0,6.0,58.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0,405.0,1791.0,1279.0,958.0,701.0,15.0,96.0,6.0,52.0,88.0,279.0,111.0,0.0,44.0,5.0,78.0,41.0,42.0,2.0,2.0,0.0,0.0,4.0,34.0,512.0
37019020203,1410.0,687.0,559.0,500.0,396.0,0.0,46.0,58.0,0.0,0.0,59.0,32.0,9.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,723.0,563.0,411.0,326.0,9.0,27.0,23.0,5.0,21.0,144.0,71.0,0.0,52.0,5.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,160.0
37019020204,3956.0,1966.0,1422.0,1222.0,946.0,11.0,119.0,27.0,13.0,106.0,173.0,63.0,84.0,14.0,0.0,1.0,11.0,27.0,0.0,0.0,0.0,0.0,15.0,12.0,544.0,1990.0,1366.0,934.0,684.0,0.0,82.0,88.0,0.0,80.0,367.0,170.0,18.0,39.0,56.0,0.0,84.0,65.0,16.0,0.0,0.0,26.0,23.0,0.0,624.0
37019020205,3757.0,1862.0,1490.0,1075.0,935.0,0.0,15.0,0.0,15.0,110.0,356.0,223.0,18.0,0.0,25.0,63.0,27.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0,372.0,1895.0,1402.0,1008.0,774.0,0.0,127.0,24.0,30.0,53.0,343.0,223.0,0.0,14.0,0.0,5.0,101.0,51.0,0.0,0.0,0.0,30.0,0.0,21.0,493.0
37019020206,1033.0,493.0,471.0,436.0,367.0,0.0,0.0,0.0,69.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,540.0,304.0,212.0,92.0,30.0,57.0,0.0,33.0,0.0,76.0,25.0,0.0,0.0,36.0,15.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,236.0
37019020304,4102.0,1872.0,1482.0,1186.0,881.0,44.0,0.0,225.0,19.0,17.0,260.0,19.0,0.0,0.0,90.0,133.0,18.0,36.0,0.0,0.0,0.0,18.0,0.0,18.0,390.0,2230.0,1351.0,834.0,606.0,0.0,81.0,38.0,59.0,50.0,465.0,101.0,0.0,0.0,147.0,149.0,68.0,52.0,0.0,0.0,16.0,0.0,23.0,13.0,879.0
37019020305,1295.0,531.0,441.0,419.0,324.0,0.0,88.0,0.0,0.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,90.0,764.0,485.0,338.0,308.0,21.0,0.0,0.0,0.0,9.0,134.0,53.0,15.0,52.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,279.0
37019020306,964.0,365.0,313.0,238.0,238.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,32.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,599.0,424.0,290.0,254.0,9.0,20.0,0.0,7.0,0.0,121.0,83.0,9.0,0.0,0.0,9.0,20.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,175.0
37019020307,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
37019020308,1114.0,484.0,418.0,391.0,321.0,0.0,6.0,7.0,57.0,0.0,27.0,12.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,630.0,369.0,230.0,193.0,5.0,0.0,9.0,10.0,13.0,79.0,50.0,0.0,5.0,6.0,0.0,18.0,60.0,8.0,0.0,0.0,6.0,18.0,28.0,261.0
37019020311,1257.0,601.0,467.0,388.0,254.0,0.0,27.0,0.0,97.0,10.0,79.0,0.0,0.0,11.0,58.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,656.0,437.0,339.0,252.0,17.0,0.0,16.0,24.0,30.0,67.0,13.0,29.0,0.0,25.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,0.0,9.0,219.0
37019020312,639.0,300.0,152.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,148.0,339.0,168.0,137.0,114.0,0.0,0.0,12.0,11.0,0.0,31.0,8.0,0.0,0.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0
37019020313,1468.0,725.0,508.0,437.0,351.0,11.0,53.0,11.0,0.0,11.0,71.0,31.0,0.0,16.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,743.0,562.0,447.0,392.0,23.0,18.0,0.0,14.0,0.0,99.0,50.0,0.0,18.0,15.0,11.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,181.0
37019020314,266.0,142.0,72.0,72.0,63.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,124.0,118.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0
37019020315,1139.0,518.0,308.0,266.0,244.0,11.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,621.0,397.0,335.0,265.0,0.0,11.0,21.0,20.0,18.0,62.0,37.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0
37019020316,299.0,133.0,113.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,2.0,0.0,0.0,8.0,20.0,166.0,125.0,105.0,91.0,0.0,4.0,3.0,1.0,6.0,19.0,8.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0
37019020404,1740.0,923.0,771.0,557.0,512.0,0.0,20.0,0.0,25.0,0.0,189.0,170.0,0.0,0.0,0.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,152.0,817.0,639.0,479.0,411.0,0.0,53.0,0.0,0.0,15.0,110.0,62.0,0.0,29.0,19.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,27.0,23.0,178.0
37019020405,2084.0,924.0,642.0,478.0,447.0,5.0,0.0,10.0,4.0,12.0,78.0,38.0,0.0,37.0,0.0,0.0,3.0,86.0,0.0,0.0,31.0,0.0,22.0,33.0,282.0,1160.0,820.0,518.0,438.0,0.0,51.0,9.0,16.0,4.0,240.0,206.0,0.0,16.0,8.0,0.0,10.0,62.0,2.0,0.0,0.0,32.0,0.0,28.0,340.0
37019020406,548.0,270.0,219.0,142.0,124.0,3.0,3.0,7.0,2.0,3.0,74.0,68.0,0.0,3.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,51.0,278.0,192.0,86.0,64.0,7.0,6.0,0.0,9.0,0.0,91.0,72.0,0.0,7.0,2.0,8.0,2.0,15.0,3.0,2.0,0.0,0.0,0.0,10.0,86.0
37019020407,1082.0,511.0,454.0,424.0,349.0,10.0,0.0,8.0,57.0,0.0,30.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,571.0,379.0,303.0,279.0,5.0,0.0,0.0,19.0,0.0,63.0,0.0,0.0,0.0,16.0,0.0,47.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,192.0
37019020408,1664.0,829.0,531.0,470.0,365.0,19.0,16.0,70.0,0.0,0.0,61.0,0.0,0.0,16.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,835.0,407.0,386.0,250.0,0.0,91.0,0.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,428.0
37019020409,1003.0,324.0,268.0,149.0,118.0,0.0,0.0,31.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,56.0,679.0,533.0,378.0,363.0,0.0,0.0,0.0,0.0,15.0,17.0,7.0,0.0,0.0,0.0,10.0,0.0,138.0,0.0,0.0,0.0,0.0,138.0,0.0,146.0
37019020504,456.0,232.0,136.0,107.0,103.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,6.0,0.0,6.0,5.0,0.0,96.0,224.0,104.0,82.0,69.0,0.0,6.0,0.0,7.0,0.0,16.0,10.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,120.0
37019020505,2033.0,1036.0,767.0,649.0,571.0,8.0,35.0,26.0,0.0,9.0,111.0,10.0,11.0,6.0,0.0,19.0,65.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,269.0,997.0,703.0,502.0,444.0,0.0,9.0,9.0,25.0,15.0,187.0,82.0,0.0,11.0,40.0,0.0,54.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,294.0
37019020508,970.0,397.0,227.0,147.0,114.0,2.0,0.0,0.0,31.0,0.0,64.0,20.0,6.0,31.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,170.0,573.0,307.0,177.0,97.0,0.0,55.0,0.0,15.0,10.0,104.0,65.0,6.0,0.0,0.0,5.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,266.0
37019020510,1636.0,729.0,543.0,307.0,243.0,0.0,28.0,11.0,10.0,15.0,83.0,42.0,0.0,0.0,0.0,41.0,0.0,153.0,80.0,0.0,17.0,0.0,15.0,41.0,186.0,907.0,580.0,306.0,297.0,0.0,9.0,0.0,0.0,0.0,137.0,10.0,29.0,92.0,0.0,0.0,6.0,137.0,0.0,0.0,0.0,48.0,60.0,29.0,327.0
37019020511,1028.0,598.0,462.0,347.0,272.0,37.0,19.0,0.0,0.0,19.0,97.0,23.0,12.0,7.0,38.0,17.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,136.0,430.0,248.0,172.0,159.0,0.0,10.0,0.0,0.0,3.0,76.0,62.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0
37019020512,320.0,135.0,103.0,81.0,61.0,0.0,6.0,10.0,2.0,2.0,19.0,15.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,185.0,88.0,60.0,48.0,3.0,6.0,0.0,0.0,3.0,14.0,6.0,0.0,2.0,0.0,0.0,6.0,14.0,5.0,0.0,0.0,2.0,0.0,7.0,97.0
